timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775138456538,42,加入购物车,301,Moved Permanently,Thread Group 1-12,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138455480,1121,搜索商品,200,OK,Thread Group 1-20,text,true,,39820,160,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1117,0,144
1775138455678,950,搜索商品,200,OK,Thread Group 1-14,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,909,0,0
1775138456580,48,查看购物车,301,Moved Permanently,Thread Group 1-12,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,48,0,0
1775138455851,826,注册新用户,200,OK,Thread Group 1-6,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,824,0,0
1775138455778,941,查看品牌列表,200,OK,Thread Group 1-13,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,854,0,0
1775138455661,1059,搜索商品,200,OK,Thread Group 1-3,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1014,0,0
1775138455830,915,注册新用户,200,OK,Thread Group 1-16,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,875,0,0
1775138456720,39,加入购物车,301,Moved Permanently,Thread Group 1-13,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,39,0,0
1775138455938,857,查看特价商品,200,OK,Thread Group 1-17,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,813,0,0
1775138456760,41,查看购物车,301,Moved Permanently,Thread Group 1-13,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,41,0,0
1775138455739,1094,查看特价商品,200,OK,Thread Group 1-15,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,980,0,0
1775138455746,1088,查看特价商品,200,OK,Thread Group 1-10,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,974,0,0
1775138455255,1613,搜索商品,200,OK,Thread Group 1-19,text,true,,39820,160,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1372,0,82
1775138455808,1090,查看特价商品,200,OK,Thread Group 1-5,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1002,0,0
1775138456006,895,搜索商品,200,OK,Thread Group 1-2,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,852,0,0
1775138456148,795,查看特价商品,200,OK,Thread Group 1-18,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,751,0,0
1775138456270,710,注册新用户,200,OK,Thread Group 1-1,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,708,0,0
1775138455908,1114,查看特价商品,200,OK,Thread Group 1-7,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,988,0,0
1775138455827,1206,搜索商品,200,OK,Thread Group 1-9,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1027,0,0
1775138455856,1215,注册新用户,200,OK,Thread Group 1-8,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1084,0,0
1775138456454,846,搜索商品,200,OK,Thread Group 1-11,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,807,0,0
1775138456454,872,搜索商品,200,OK,Thread Group 1-4,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,836,0,0
1775138456601,732,注册新用户,200,OK,Thread Group 1-20,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,732,0,0
1775138456720,712,注册新用户,200,OK,Thread Group 1-3,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,711,0,0
1775138456628,805,注册新用户,200,OK,Thread Group 1-14,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,804,0,0
1775138456677,772,查看特价商品,200,OK,Thread Group 1-6,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,771,0,0
1775138456628,984,搜索商品,200,OK,Thread Group 1-12,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,943,0,0
1775138456796,829,查看品牌列表,200,OK,Thread Group 1-17,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,790,0,0
1775138457625,41,加入购物车,301,Moved Permanently,Thread Group 1-17,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,41,0,0
1775138457666,42,查看购物车,301,Moved Permanently,Thread Group 1-17,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138456745,980,查看特价商品,200,OK,Thread Group 1-16,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,884,0,0
1775138456944,825,查看品牌列表,200,OK,Thread Group 1-18,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,781,0,0
1775138456833,938,查看品牌列表,200,OK,Thread Group 1-15,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,898,0,0
1775138457770,44,加入购物车,301,Moved Permanently,Thread Group 1-18,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,44,0,0
1775138457771,43,加入购物车,301,Moved Permanently,Thread Group 1-15,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,43,0,0
1775138456869,978,注册新用户,200,OK,Thread Group 1-19,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,903,0,0
1775138457814,42,查看购物车,301,Moved Permanently,Thread Group 1-18,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138457814,43,查看购物车,301,Moved Permanently,Thread Group 1-15,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,43,0,0
1775138456834,1025,查看品牌列表,200,OK,Thread Group 1-10,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,987,0,0
1775138457859,58,加入购物车,301,Moved Permanently,Thread Group 1-10,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,58,0,0
1775138456901,1020,注册新用户,200,OK,Thread Group 1-2,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,980,0,0
1775138456980,942,查看特价商品,200,OK,Thread Group 1-1,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,942,0,0
1775138456899,1032,查看品牌列表,200,OK,Thread Group 1-5,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,990,0,0
1775138457918,44,查看购物车,301,Moved Permanently,Thread Group 1-10,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,44,0,0
1775138457931,47,加入购物车,301,Moved Permanently,Thread Group 1-5,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,47,0,0
1775138456801,1189,搜索商品,200,OK,Thread Group 1-13,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1111,0,0
1775138457978,40,查看购物车,301,Moved Permanently,Thread Group 1-5,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,40,0,0
1775138457022,1018,查看品牌列表,200,OK,Thread Group 1-7,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,977,0,0
1775138457033,1017,注册新用户,200,OK,Thread Group 1-9,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,943,0,0
1775138458040,42,加入购物车,301,Moved Permanently,Thread Group 1-7,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138458082,42,查看购物车,301,Moved Permanently,Thread Group 1-7,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138457300,825,注册新用户,200,OK,Thread Group 1-11,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,785,0,0
1775138457333,807,查看特价商品,200,OK,Thread Group 1-20,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,807,0,0
1775138457072,1121,查看特价商品,200,OK,Thread Group 1-8,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1045,0,0
1775138457433,832,查看特价商品,200,OK,Thread Group 1-14,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,831,0,0
1775138457432,848,查看特价商品,200,OK,Thread Group 1-3,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,848,0,0
1775138457326,956,注册新用户,200,OK,Thread Group 1-4,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,956,0,0
1775138457450,842,查看品牌列表,200,OK,Thread Group 1-6,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,842,0,0
1775138458292,38,加入购物车,301,Moved Permanently,Thread Group 1-6,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,37,0,0
1775138457613,730,注册新用户,200,OK,Thread Group 1-12,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,730,0,0
1775138458330,38,查看购物车,301,Moved Permanently,Thread Group 1-6,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,38,0,0
1775138457708,1045,搜索商品,200,OK,Thread Group 1-17,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1006,0,0
1775138457922,875,查看特价商品,200,OK,Thread Group 1-2,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,837,0,0
1775138457728,1070,查看品牌列表,200,OK,Thread Group 1-16,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,1028,0,0
1775138457847,975,查看特价商品,200,OK,Thread Group 1-19,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,908,0,0
1775138458799,48,加入购物车,301,Moved Permanently,Thread Group 1-16,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,48,0,0
1775138457857,991,搜索商品,200,OK,Thread Group 1-18,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,949,0,0
1775138458140,734,查看品牌列表,200,OK,Thread Group 1-20,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,732,0,0
1775138457923,953,查看品牌列表,200,OK,Thread Group 1-1,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,951,0,0
1775138458847,39,查看购物车,301,Moved Permanently,Thread Group 1-16,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,39,0,0
1775138458874,42,加入购物车,301,Moved Permanently,Thread Group 1-20,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138458876,59,加入购物车,301,Moved Permanently,Thread Group 1-1,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,59,0,0
1775138458916,44,查看购物车,301,Moved Permanently,Thread Group 1-20,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,44,0,0
1775138458935,36,查看购物车,301,Moved Permanently,Thread Group 1-1,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,36,0,0
1775138458266,708,查看品牌列表,200,OK,Thread Group 1-14,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,707,0,0
1775138458051,923,查看特价商品,200,OK,Thread Group 1-9,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,884,0,0
1775138458974,45,加入购物车,301,Moved Permanently,Thread Group 1-14,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,45,0,0
1775138457857,1165,搜索商品,200,OK,Thread Group 1-15,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1088,0,0
1775138457962,1091,搜索商品,200,OK,Thread Group 1-10,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,974,0,0
1775138458125,935,查看特价商品,200,OK,Thread Group 1-11,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,896,0,0
1775138459020,44,查看购物车,301,Moved Permanently,Thread Group 1-14,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,44,0,0
1775138457991,1117,注册新用户,200,OK,Thread Group 1-13,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1078,0,0
1775138458283,891,查看特价商品,200,OK,Thread Group 1-4,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,891,0,0
1775138458280,953,查看品牌列表,200,OK,Thread Group 1-3,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,953,0,0
1775138458194,1058,查看品牌列表,200,OK,Thread Group 1-8,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,1020,0,0
1775138459234,39,加入购物车,301,Moved Permanently,Thread Group 1-3,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,39,0,0
1775138459252,55,加入购物车,301,Moved Permanently,Thread Group 1-8,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,55,0,0
1775138459273,39,查看购物车,301,Moved Permanently,Thread Group 1-3,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,39,0,0
1775138459308,40,查看购物车,301,Moved Permanently,Thread Group 1-8,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,40,0,0
1775138458018,1330,搜索商品,200,OK,Thread Group 1-5,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1206,0,0
1775138458369,1016,搜索商品,200,OK,Thread Group 1-6,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1016,0,0
1775138458344,1045,查看特价商品,200,OK,Thread Group 1-12,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1045,0,0
1775138458124,1366,搜索商品,200,OK,Thread Group 1-7,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1242,0,0
1775138458797,796,查看品牌列表,200,OK,Thread Group 1-2,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,757,0,0
1775138458822,805,查看品牌列表,200,OK,Thread Group 1-19,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,769,0,0
1775138459593,42,加入购物车,301,Moved Permanently,Thread Group 1-2,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138459627,42,加入购物车,301,Moved Permanently,Thread Group 1-19,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138459635,44,查看购物车,301,Moved Permanently,Thread Group 1-2,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,44,0,0
1775138459669,48,查看购物车,301,Moved Permanently,Thread Group 1-19,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,48,0,0
1775138458975,781,查看品牌列表,200,OK,Thread Group 1-9,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,780,0,0
1775138459769,44,加入购物车,301,Moved Permanently,Thread Group 1-9,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,44,0,0
1775138458753,1061,注册新用户,200,OK,Thread Group 1-17,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1025,0,0
1775138459813,42,查看购物车,301,Moved Permanently,Thread Group 1-9,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138458971,900,搜索商品,200,OK,Thread Group 1-1,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,899,0,0
1775138459061,818,查看品牌列表,200,OK,Thread Group 1-11,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,779,0,0
1775138458887,1019,搜索商品,200,OK,Thread Group 1-16,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,932,0,0
1775138459880,40,加入购物车,301,Moved Permanently,Thread Group 1-11,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,40,0,0
1775138458848,1100,注册新用户,200,OK,Thread Group 1-18,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1058,0,0
1775138459920,41,查看购物车,301,Moved Permanently,Thread Group 1-11,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,41,0,0
1775138459053,921,注册新用户,200,OK,Thread Group 1-10,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,882,0,0
1775138458961,1062,搜索商品,200,OK,Thread Group 1-20,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1062,0,0
1775138459175,902,查看品牌列表,200,OK,Thread Group 1-4,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,902,0,0
1775138459022,1089,注册新用户,200,OK,Thread Group 1-15,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1050,0,0
1775138460077,41,加入购物车,301,Moved Permanently,Thread Group 1-4,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,41,0,0
1775138459389,732,查看品牌列表,200,OK,Thread Group 1-12,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,732,0,0
1775138460118,43,查看购物车,301,Moved Permanently,Thread Group 1-4,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,43,0,0
1775138459108,1053,查看特价商品,200,OK,Thread Group 1-13,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1006,0,0
1775138460121,45,加入购物车,301,Moved Permanently,Thread Group 1-12,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,45,0,0
1775138459064,1130,搜索商品,200,OK,Thread Group 1-14,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1130,0,0
1775138460166,42,查看购物车,301,Moved Permanently,Thread Group 1-12,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138459349,907,注册新用户,200,OK,Thread Group 1-5,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,866,0,0
1775138459386,866,注册新用户,200,OK,Thread Group 1-6,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,862,0,0
1775138459313,976,搜索商品,200,OK,Thread Group 1-3,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,975,0,0
1775138459348,1196,搜索商品,200,OK,Thread Group 1-8,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1121,0,0
1775138459491,1138,注册新用户,200,OK,Thread Group 1-7,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1097,0,0
1775138459717,1081,搜索商品,200,OK,Thread Group 1-19,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1010,0,0
1775138459814,1204,查看特价商品,200,OK,Thread Group 1-17,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1168,0,0
1775138459679,1345,搜索商品,200,OK,Thread Group 1-2,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1306,0,0
1775138459871,1199,注册新用户,200,OK,Thread Group 1-1,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1199,0,0
1775138459906,1279,注册新用户,200,OK,Thread Group 1-16,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1278,0,0
1775138459949,1330,查看特价商品,200,OK,Thread Group 1-18,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1289,0,0
1775138459974,1300,查看特价商品,200,OK,Thread Group 1-10,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1300,0,0
1775138459961,1376,搜索商品,200,OK,Thread Group 1-11,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1335,0,0
1775138460024,1344,注册新用户,200,OK,Thread Group 1-20,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1344,0,0
1775138459855,1514,搜索商品,200,OK,Thread Group 1-9,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1465,0,0
1775138460162,1337,查看品牌列表,200,OK,Thread Group 1-13,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,1337,0,0
1775138460195,1336,注册新用户,200,OK,Thread Group 1-14,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1336,0,0
1775138461499,49,加入购物车,301,Moved Permanently,Thread Group 1-13,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,49,0,0
1775138461548,40,查看购物车,301,Moved Permanently,Thread Group 1-13,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,40,0,0
1775138460111,1482,查看特价商品,200,OK,Thread Group 1-15,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1442,0,0
1775138460264,1414,查看特价商品,200,OK,Thread Group 1-6,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1414,0,0
1775138460162,1525,搜索商品,200,OK,Thread Group 1-4,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1524,0,0
1775138460289,1465,注册新用户,200,OK,Thread Group 1-3,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1465,0,0
1775138460264,1555,查看特价商品,200,OK,Thread Group 1-5,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1512,0,0
1775138460208,1672,搜索商品,200,OK,Thread Group 1-12,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1632,0,0
1775138461291,614,查看品牌列表,200,OK,Thread Group 1-18,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,611,0,0
1775138461905,42,加入购物车,301,Moved Permanently,Thread Group 1-18,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138460544,1419,注册新用户,200,OK,Thread Group 1-8,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1416,0,0
1775138461947,42,查看购物车,301,Moved Permanently,Thread Group 1-18,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138460798,1287,注册新用户,200,OK,Thread Group 1-19,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1286,0,0
1775138460628,1460,查看特价商品,200,OK,Thread Group 1-7,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1419,0,0
1775138461018,1162,查看品牌列表,200,OK,Thread Group 1-17,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,1162,0,0
1775138461069,1122,查看特价商品,200,OK,Thread Group 1-1,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1122,0,0
1775138461023,1190,注册新用户,200,OK,Thread Group 1-2,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1189,0,0
1775138461531,690,查看特价商品,200,OK,Thread Group 1-14,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,688,0,0
1775138462181,40,加入购物车,301,Moved Permanently,Thread Group 1-17,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,40,0,0
1775138462222,41,查看购物车,301,Moved Permanently,Thread Group 1-17,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,41,0,0
1775138461185,1144,查看特价商品,200,OK,Thread Group 1-16,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1144,0,0
1775138461336,1042,注册新用户,200,OK,Thread Group 1-11,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1003,0,0
1775138461291,1110,查看品牌列表,200,OK,Thread Group 1-10,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,1109,0,0
1775138462401,41,加入购物车,301,Moved Permanently,Thread Group 1-10,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,41,0,0
1775138461368,1081,查看特价商品,200,OK,Thread Group 1-20,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1081,0,0
1775138461368,1104,注册新用户,200,OK,Thread Group 1-9,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,1103,0,0
1775138462442,42,查看购物车,301,Moved Permanently,Thread Group 1-10,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138461686,837,注册新用户,200,OK,Thread Group 1-4,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,837,0,0
1775138461678,870,查看品牌列表,200,OK,Thread Group 1-6,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,870,0,0
1775138461592,970,查看品牌列表,200,OK,Thread Group 1-15,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,969,0,0
1775138462548,38,加入购物车,301,Moved Permanently,Thread Group 1-6,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,38,0,0
1775138462562,43,加入购物车,301,Moved Permanently,Thread Group 1-15,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,43,0,0
1775138462587,39,查看购物车,301,Moved Permanently,Thread Group 1-6,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,39,0,0
1775138462605,42,查看购物车,301,Moved Permanently,Thread Group 1-15,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138461818,835,查看品牌列表,200,OK,Thread Group 1-5,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,794,0,0
1775138461754,908,查看特价商品,200,OK,Thread Group 1-3,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,908,0,0
1775138462653,40,加入购物车,301,Moved Permanently,Thread Group 1-5,text,true,,442,292,20,20,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,40,0,0
1775138462693,41,查看购物车,301,Moved Permanently,Thread Group 1-5,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,41,0,0
1775138461880,880,注册新用户,200,OK,Thread Group 1-12,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,879,0,0
1775138461589,1234,搜索商品,200,OK,Thread Group 1-13,text,true,,39716,219,20,20,https://demo.opencart.cn/index.php?route=product/search&search=mac,1196,0,0
1775138461964,1013,查看特价商品,200,OK,Thread Group 1-8,text,true,,29244,209,20,20,https://demo.opencart.cn/index.php?route=product/special,1001,0,0
1775138462222,819,查看品牌列表,200,OK,Thread Group 1-14,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,819,0,0
